Family,Name,SMILES,Set,T (K),Exp. Density (Kg.m-3),Pred. Density (Kg.m-3),A,B,C,D,X2,X3,X4,X5,X6,X7,X8,X10,X12,X14,X15,X16,X17,X19,X21,X22,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26
Aromatics (Oxygenates),methyl benzoate,COC(=O)c1ccccc1,Prediction,313.15,,1066.98573,136.14792,677.9111977,3975517.174,0.271123329,12,14,128.4894562,163.38621,1.05961999,0.84645872,0.39975582,0,0.18581584,2.882882,72.19281,3.128897,325.292725,-0.045558,0.367247,0.340296,8,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),methyl para-toluate,COC(=O)c1ccc(C)cc1,Prediction,288.15,,1066.718992,150.175,700.3811882,3472452.513,0.263873327,14,16,145.1192399,185.0174795,1.03485242,1.01435447,0.67948716,0,0.24292104,2.922238,82.768654,3.302755,352.984908,-0.039253,0.357984,0.331713,10,2,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),methyl para-toluate,COC(=O)c1ccc(C)cc1,Prediction,313.15,,1045.988053,150.175,700.3811882,3472452.513,0.263873327,14,16,145.1192399,185.0174795,1.03485242,1.01435447,0.67948716,0,0.24292104,2.922238,82.768654,3.302755,352.984908,-0.039253,0.357984,0.331713,10,2,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),methyl para-toluate,COC(=O)c1ccc(C)cc1,Validation,323,975.1622636,1037.712751,150.175,700.3811882,3472452.513,0.263873327,14,16,145.1192399,185.0174795,1.03485242,1.01435447,0.67948716,0,0.24292104,2.922238,82.768654,3.302755,352.984908,-0.039253,0.357984,0.331713,10,2,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-butyl benzoate,CCCCOC(=O)c1ccccc1,Training,288.1499939,1010.08744,1010.641514,178.22766,703.3195134,2847480.944,0.267592925,15,17,179.1998534,230.094904,0.99459342,0.90614711,-0.03131658,0,0.18594989,2.430183,104.675591,5.487856,418.187213,-0.032866,0.310838,0.291395,14,1,3,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-butyl benzoate,CCCCOC(=O)c1ccccc1,Training,293.1499939,1007.289266,1006.383369,178.22766,703.3195134,2847480.944,0.267592925,15,17,179.1998534,230.094904,0.99459342,0.90614711,-0.03131658,0,0.18594989,2.430183,104.675591,5.487856,418.187213,-0.032866,0.310838,0.291395,14,1,3,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-butyl benzoate,CCCCOC(=O)c1ccccc1,Training,298.1499939,1003.546485,1002.133893,178.22766,703.3195134,2847480.944,0.267592925,15,17,179.1998534,230.094904,0.99459342,0.90614711,-0.03131658,0,0.18594989,2.430183,104.675591,5.487856,418.187213,-0.032866,0.310838,0.291395,14,1,3,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-butyl benzoate,CCCCOC(=O)c1ccccc1,Prediction,313.15,,989.4274837,178.22766,703.3195134,2847480.944,0.267592925,15,17,179.1998534,230.094904,0.99459342,0.90614711,-0.03131658,0,0.18594989,2.430183,104.675591,5.487856,418.187213,-0.032866,0.310838,0.291395,14,1,3,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-propyl benzoate,CCCOC(=O)c1ccccc1,Training,288.1499939,1024.77894,1030.043236,164.20108,691.7557496,3163271.632,0.270159782,14,16,162.4077739,208.6436353,1.01105995,0.91261427,-0.09243612,0,0.18583585,2.567077,93.603226,4.672148,388.250278,-0.0355,0.328337,0.307789,12,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-propyl benzoate,CCCOC(=O)c1ccccc1,Training,293.1499939,1023.087669,1025.672663,164.20108,691.7557496,3163271.632,0.270159782,14,16,162.4077739,208.6436353,1.01105995,0.91261427,-0.09243612,0,0.18583585,2.567077,93.603226,4.672148,388.250278,-0.0355,0.328337,0.307789,12,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-propyl benzoate,CCCOC(=O)c1ccccc1,Training,298.1499939,1017.849655,1021.30784,164.20108,691.7557496,3163271.632,0.270159782,14,16,162.4077739,208.6436353,1.01105995,0.91261427,-0.09243612,0,0.18583585,2.567077,93.603226,4.672148,388.250278,-0.0355,0.328337,0.307789,12,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-propyl benzoate,CCCOC(=O)c1ccccc1,Prediction,313.15,,1008.235947,164.20108,691.7557496,3163271.632,0.270159782,14,16,162.4077739,208.6436353,1.01105995,0.91261427,-0.09243612,0,0.18583585,2.567077,93.603226,4.672148,388.250278,-0.0355,0.328337,0.307789,12,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-propyl benzoate,CCCOC(=O)c1ccccc1,Validation,314.25,1004.877769,1007.277997,164.20108,691.7557496,3163271.632,0.270159782,14,16,162.4077739,208.6436353,1.01105995,0.91261427,-0.09243612,0,0.18583585,2.567077,93.603226,4.672148,388.250278,-0.0355,0.328337,0.307789,12,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-propyl benzoate,CCCOC(=O)c1ccccc1,Training,333.5499878,987.488875,990.4555668,164.20108,691.7557496,3163271.632,0.270159782,14,16,162.4077739,208.6436353,1.01105995,0.91261427,-0.09243612,0,0.18583585,2.567077,93.603226,4.672148,388.250278,-0.0355,0.328337,0.307789,12,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),n-propyl benzoate,CCCOC(=O)c1ccccc1,Test,360.6499939,964.681345,966.6423849,164.20108,691.7557496,3163271.632,0.270159782,14,16,162.4077739,208.6436353,1.01105995,0.91261427,-0.09243612,0,0.18583585,2.567077,93.603226,4.672148,388.250278,-0.0355,0.328337,0.307789,12,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0
Aromatics (Oxygenates),nonylphenol,CCCCCCCCCc1ccccc1O,Training,293.1499939,952.9937045,953.1819873,220.35046,880.0147857,2171403.669,0.243916083,18,20,243.2664154,313.6187917,0.90582169,0.77018338,-0.65443956,9.583182,0.23139742,2.056921,139.152496,8.345661,525.734415,-0.027001,0.343222,0.207707,24,1,8,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),nonylphenol,CCCCCCCCCc1ccccc1O,Training,298.1499939,949.3799569,949.7655393,220.35046,880.0147857,2171403.669,0.243916083,18,20,243.2664154,313.6187917,0.90582169,0.77018338,-0.65443956,9.583182,0.23139742,2.056921,139.152496,8.345661,525.734415,-0.027001,0.343222,0.207707,24,1,8,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),nonylphenol,CCCCCCCCCc1ccccc1O,Training,313.1499939,941.9761815,939.5072091,220.35046,880.0147857,2171403.669,0.243916083,18,20,243.2664154,313.6187917,0.90582169,0.77018338,-0.65443956,9.583182,0.23139742,2.056921,139.152496,8.345661,525.734415,-0.027001,0.343222,0.207707,24,1,8,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),nonylphenol,CCCCCCCCCc1ccccc1O,Training,343.1499939,922.0785349,918.981422,220.35046,880.0147857,2171403.669,0.243916083,18,20,243.2664154,313.6187917,0.90582169,0.77018338,-0.65443956,9.583182,0.23139742,2.056921,139.152496,8.345661,525.734415,-0.027001,0.343222,0.207707,24,1,8,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),nonylphenol,CCCCCCCCCc1ccccc1O,Training,373.1499939,901.0791361,898.4999552,220.35046,880.0147857,2171403.669,0.243916083,18,20,243.2664154,313.6187917,0.90582169,0.77018338,-0.65443956,9.583182,0.23139742,2.056921,139.152496,8.345661,525.734415,-0.027001,0.343222,0.207707,24,1,8,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),nonylphenol,CCCCCCCCCc1ccccc1O,Validation,423.1499939,864.6772401,864.5988627,220.35046,880.0147857,2171403.669,0.243916083,18,20,243.2664154,313.6187917,0.90582169,0.77018338,-0.65443956,9.583182,0.23139742,2.056921,139.152496,8.345661,525.734415,-0.027001,0.343222,0.207707,24,1,8,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-cresol,Cc1ccccc1O,Training,304.1900024,1039.983043,1031.594554,108.13782,701.9360118,5266251.126,0.279656769,10,11,108.4122029,138.8881406,0.99748916,0.69929772,0.39117792,8.919259,0.22666471,3.148984,51.921799,1.967717,282.903754,-0.052151,0.573463,0.347031,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-cresol,Cc1ccccc1O,Training,313.1499939,1028.174393,1024.851524,108.13782,701.9360118,5266251.126,0.279656769,10,11,108.4122029,138.8881406,0.99748916,0.69929772,0.39117792,8.919259,0.22666471,3.148984,51.921799,1.967717,282.903754,-0.052151,0.573463,0.347031,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-cresol,Cc1ccccc1O,Training,323.1499939,1020.280332,1017.218473,108.13782,701.9360118,5266251.126,0.279656769,10,11,108.4122029,138.8881406,0.99748916,0.69929772,0.39117792,8.919259,0.22666471,3.148984,51.921799,1.967717,282.903754,-0.052151,0.573463,0.347031,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-cresol,Cc1ccccc1O,Training,348.1499939,999.4746151,997.5655789,108.13782,701.9360118,5266251.126,0.279656769,10,11,108.4122029,138.8881406,0.99748916,0.69929772,0.39117792,8.919259,0.22666471,3.148984,51.921799,1.967717,282.903754,-0.052151,0.573463,0.347031,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-cresol,Cc1ccccc1O,Test,404.1499939,953.9810343,949.7691259,108.13782,701.9360118,5266251.126,0.279656769,10,11,108.4122029,138.8881406,0.99748916,0.69929772,0.39117792,8.919259,0.22666471,3.148984,51.921799,1.967717,282.903754,-0.052151,0.573463,0.347031,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-ethylphenol,CCc1ccccc1O,Training,273.1499939,1037.5056,1033.282239,122.1644,726.0904343,4602619.075,0.276686885,11,13,125.0998877,158.7958466,0.97655561,0.70109329,-0.55696327,9.11051,0.22966721,3.018951,61.900566,2.646098,311.028081,-0.045684,0.531972,0.321933,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-ethylphenol,CCc1ccccc1O,Validation,293.1499939,1019.229806,1018.777048,122.1644,726.0904343,4602619.075,0.276686885,11,13,125.0998877,158.7958466,0.97655561,0.70109329,-0.55696327,9.11051,0.22966721,3.018951,61.900566,2.646098,311.028081,-0.045684,0.531972,0.321933,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-ethylphenol,CCc1ccccc1O,Validation,298.1499939,1014.972376,1015.109092,122.1644,726.0904343,4602619.075,0.276686885,11,13,125.0998877,158.7958466,0.97655561,0.70109329,-0.55696327,9.11051,0.22966721,3.018951,61.900566,2.646098,311.028081,-0.045684,0.531972,0.321933,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-ethylphenol,CCc1ccccc1O,Training,303.1499939,1010.727163,1011.424791,122.1644,726.0904343,4602619.075,0.276686885,11,13,125.0998877,158.7958466,0.97655561,0.70109329,-0.55696327,9.11051,0.22966721,3.018951,61.900566,2.646098,311.028081,-0.045684,0.531972,0.321933,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),o-tolualcohol,OCc1ccccc1C,Prediction,253.15,,1036.220069,122.1644,739.9576445,4015928.781,0.254655939,11,13,125.2581292,161.4285617,0.9753219,0.78986085,0.5102556,8.718426,0.24092062,3.01603,61.900566,2.646097,306.865828,-0.054706,0.532351,0.286146,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),o-tolualcohol,OCc1ccccc1C,Prediction,288.15,,1014.200848,122.1644,739.9576445,4015928.781,0.254655939,11,13,125.2581292,161.4285617,0.9753219,0.78986085,0.5102556,8.718426,0.24092062,3.01603,61.900566,2.646097,306.865828,-0.054706,0.532351,0.286146,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),o-tolualcohol,OCc1ccccc1C,Training,313.1499939,1022.980253,998.21978,122.1644,739.9576445,4015928.781,0.254655939,11,13,125.2581292,161.4285617,0.9753219,0.78986085,0.5102556,8.718426,0.24092062,3.01603,61.900566,2.646097,306.865828,-0.054706,0.532351,0.286146,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),p-cresol,Cc1ccc(O)cc1,Training,313.1499939,1018.485244,1021.365672,108.13782,709.7876394,5266251.126,0.278570108,10,10,108.7812659,141.8116415,0.99410497,0.56396089,-0.15748195,8.756666,0.25242031,3.045043,51.921799,1.967717,287.34655,-0.050428,0.574049,0.347095,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cresol,Cc1ccc(O)cc1,Validation,323.1499939,1012.580919,1013.801536,108.13782,709.7876394,5266251.126,0.278570108,10,10,108.7812659,141.8116415,0.99410497,0.56396089,-0.15748195,8.756666,0.25242031,3.045043,51.921799,1.967717,287.34655,-0.050428,0.574049,0.347095,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cresol,Cc1ccc(O)cc1,Test,348.1499939,992.2834501,994.4717133,108.13782,709.7876394,5266251.126,0.278570108,10,10,108.7812659,141.8116415,0.99410497,0.56396089,-0.15748195,8.756666,0.25242031,3.045043,51.921799,1.967717,287.34655,-0.050428,0.574049,0.347095,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cresol,Cc1ccc(O)cc1,Training,404.1499939,941.9777362,948.2964656,108.13782,709.7876394,5266251.126,0.278570108,10,10,108.7812659,141.8116415,0.99410497,0.56396089,-0.15748195,8.756666,0.25242031,3.045043,51.921799,1.967717,287.34655,-0.050428,0.574049,0.347095,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cumylphenol,Oc1ccc(cc1)C(C)(C)c1ccccc1,Training,353.1499939,1043.07188,1043.300079,212.28694,872.2923916,3100183.04,0.271664322,24,30,213.5347709,257.9751392,0.99417998,0.59436181,-0.17493446,9.292966,0.41252556,2.429841,144.665939,4.106313,433.552019,-0.03796,0.354822,0.214541,16,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cumylphenol,Oc1ccc(cc1)C(C)(C)c1ccccc1,Training,373.1499939,1024.985032,1027.138242,212.28694,872.2923916,3100183.04,0.271664322,24,30,213.5347709,257.9751392,0.99417998,0.59436181,-0.17493446,9.292966,0.41252556,2.429841,144.665939,4.106313,433.552019,-0.03796,0.354822,0.214541,16,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cumylphenol,Oc1ccc(cc1)C(C)(C)c1ccccc1,Training,398.1499939,1005.879208,1007.101389,212.28694,872.2923916,3100183.04,0.271664322,24,30,213.5347709,257.9751392,0.99417998,0.59436181,-0.17493446,9.292966,0.41252556,2.429841,144.665939,4.106313,433.552019,-0.03796,0.354822,0.214541,16,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cumylphenol,Oc1ccc(cc1)C(C)(C)c1ccccc1,Validation,423.1499939,986.9856701,987.255018,212.28694,872.2923916,3100183.04,0.271664322,24,30,213.5347709,257.9751392,0.99417998,0.59436181,-0.17493446,9.292966,0.41252556,2.429841,144.665939,4.106313,433.552019,-0.03796,0.354822,0.214541,16,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cumylphenol,Oc1ccc(cc1)C(C)(C)c1ccccc1,Validation,448.1499939,966.9882404,967.5949081,212.28694,872.2923916,3100183.04,0.271664322,24,30,213.5347709,257.9751392,0.99417998,0.59436181,-0.17493446,9.292966,0.41252556,2.429841,144.665939,4.106313,433.552019,-0.03796,0.354822,0.214541,16,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cumylphenol,Oc1ccc(cc1)C(C)(C)c1ccccc1,Training,473.1499939,948.285761,948.0983659,212.28694,872.2923916,3100183.04,0.271664322,24,30,213.5347709,257.9751392,0.99417998,0.59436181,-0.17493446,9.292966,0.41252556,2.429841,144.665939,4.106313,433.552019,-0.03796,0.354822,0.214541,16,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-cumylphenol,Oc1ccc(cc1)C(C)(C)c1ccccc1,Training,498.1499939,927.3754974,928.7133057,212.28694,872.2923916,3100183.04,0.271664322,24,30,213.5347709,257.9751392,0.99417998,0.59436181,-0.17493446,9.292966,0.41252556,2.429841,144.665939,4.106313,433.552019,-0.03796,0.354822,0.214541,16,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-ethylphenol,CCc1ccc(O)cc1,Training,293.1499939,1011.484583,1016.73214,122.1644,729.6353261,4602619.075,0.27626955,11,12,125.2730194,163.4134252,0.97520598,0.55439042,-0.13006035,8.852188,0.25699751,2.892003,61.900566,2.646098,315.192043,-0.044721,0.532656,0.322067,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-tert-butylphenol,Oc1ccc(cc1)C(C)(C)C,Test,386.75,908.080172,908.6768899,150.21756,722.5546794,3686487.807,0.281639956,16,16,158.171886,199.6619282,0.9497326,0.5484258,-0.13795076,9.022398,0.23176322,3.002138,82.768654,2.665666,354.908432,-0.041081,0.474781,0.287073,14,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-tert-butylphenol,Oc1ccc(cc1)C(C)(C)C,Training,387.1499939,908.0351067,908.3387595,150.21756,722.5546794,3686487.807,0.281639956,16,16,158.171886,199.6619282,0.9497326,0.5484258,-0.13795076,9.022398,0.23176322,3.002138,82.768654,2.665666,354.908432,-0.041081,0.474781,0.287073,14,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),p-tolualcohol,OCc1ccc(C)cc1,Prediction,253.15,,1025.169453,122.1644,741.3992637,4015928.781,0.255561766,11,12,125.2792594,164.3638148,0.9751574,0.90343148,0.81734585,8.628485,0.26100889,2.890424,61.900566,2.646097,316.673149,-0.051671,0.532112,0.28601,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),p-tolualcohol,OCc1ccc(C)cc1,Prediction,288.15,,1004.632163,122.1644,741.3992637,4015928.781,0.255561766,11,12,125.2792594,164.3638148,0.9751574,0.90343148,0.81734585,8.628485,0.26100889,2.890424,61.900566,2.646097,316.673149,-0.051671,0.532112,0.28601,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),p-tolualcohol,OCc1ccc(C)cc1,Prediction,313.15,,989.6349086,122.1644,741.3992637,4015928.781,0.255561766,11,12,125.2792594,164.3638148,0.9751574,0.90343148,0.81734585,8.628485,0.26100889,2.890424,61.900566,2.646097,316.673149,-0.051671,0.532112,0.28601,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),p-tolualcohol,OCc1ccc(C)cc1,Training,345.1499939,977.9504549,969.6657208,122.1644,741.3992637,4015928.781,0.255561766,11,12,125.2792594,164.3638148,0.9751574,0.90343148,0.81734585,8.628485,0.26100889,2.890424,61.900566,2.646097,316.673149,-0.051671,0.532112,0.28601,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),p-tolualcohol,OCc1ccc(C)cc1,Validation,353.1499939,971.9521828,964.4860816,122.1644,741.3992637,4015928.781,0.255561766,11,12,125.2792594,164.3638148,0.9751574,0.90343148,0.81734585,8.628485,0.26100889,2.890424,61.900566,2.646097,316.673149,-0.051671,0.532112,0.28601,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),p-tolualcohol,OCc1ccc(C)cc1,Validation,390.1499939,942.9625707,939.2362303,122.1644,741.3992637,4015928.781,0.255561766,11,12,125.2792594,164.3638148,0.9751574,0.90343148,0.81734585,8.628485,0.26100889,2.890424,61.900566,2.646097,316.673149,-0.051671,0.532112,0.28601,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),p-tolualcohol,OCc1ccc(C)cc1,Training,428.1499939,912.9589941,910.5520374,122.1644,741.3992637,4015928.781,0.255561766,11,12,125.2792594,164.3638148,0.9751574,0.90343148,0.81734585,8.628485,0.26100889,2.890424,61.900566,2.646097,316.673149,-0.051671,0.532112,0.28601,10,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"p,alpha-dimethylbenzyl alcohol",Cc1ccc(cc1)C(C)O,Prediction,253.15,,1018.664918,136.191,706.500036,3602881.728,0.263561292,13,14,142.3281434,184.305802,0.95690138,0.78114771,0.71304385,9.114595,0.25582619,2.902963,72.19281,2.842547,344.830722,-0.039483,0.508482,0.275915,12,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"p,alpha-dimethylbenzyl alcohol",Cc1ccc(cc1)C(C)O,Prediction,288.15,,993.7947148,136.191,706.500036,3602881.728,0.263561292,13,14,142.3281434,184.305802,0.95690138,0.78114771,0.71304385,9.114595,0.25582619,2.902963,72.19281,2.842547,344.830722,-0.039483,0.508482,0.275915,12,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"p,alpha-dimethylbenzyl alcohol",Cc1ccc(cc1)C(C)O,Training,293.1499939,994.3985865,990.2254187,136.191,706.500036,3602881.728,0.263561292,13,14,142.3281434,184.305802,0.95690138,0.78114771,0.71304385,9.114595,0.25582619,2.902963,72.19281,2.842547,344.830722,-0.039483,0.508482,0.275915,12,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"p,alpha-dimethylbenzyl alcohol",Cc1ccc(cc1)C(C)O,Training,298.1499939,983.29902,986.6466988,136.191,706.500036,3602881.728,0.263561292,13,14,142.3281434,184.305802,0.95690138,0.78114771,0.71304385,9.114595,0.25582619,2.902963,72.19281,2.842547,344.830722,-0.039483,0.508482,0.275915,12,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),"p,alpha-dimethylbenzyl alcohol",Cc1ccc(cc1)C(C)O,Prediction,313.15,,975.8343519,136.191,706.500036,3602881.728,0.263561292,13,14,142.3281434,184.305802,0.95690138,0.78114771,0.71304385,9.114595,0.25582619,2.902963,72.19281,2.842547,344.830722,-0.039483,0.508482,0.275915,12,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0
Aromatics (Oxygenates),phenol,Oc1ccccc1,Training,314.6499939,1057.057448,1054.130993,94.11124,677.5007977,6229407.921,0.283814285,8,8,92.16596321,119.3158258,1.02112531,0.54185486,0.01712332,8.632222,0.19251537,3.036667,42.292908,1.755632,256.177102,-0.059126,0.595085,0.359814,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),phenol,Oc1ccccc1,Training,322.9500122,1050.281438,1047.532956,94.11124,677.5007977,6229407.921,0.283814285,8,8,92.16596321,119.3158258,1.02112531,0.54185486,0.01712332,8.632222,0.19251537,3.036667,42.292908,1.755632,256.177102,-0.059126,0.595085,0.359814,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),phenol,Oc1ccccc1,Validation,331.25,1042.940762,1040.817892,94.11124,677.5007977,6229407.921,0.283814285,8,8,92.16596321,119.3158258,1.02112531,0.54185486,0.01712332,8.632222,0.19251537,3.036667,42.292908,1.755632,256.177102,-0.059126,0.595085,0.359814,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),phenol,Oc1ccccc1,Training,337.9500122,1037.105865,1035.305419,94.11124,677.5007977,6229407.921,0.283814285,8,8,92.16596321,119.3158258,1.02112531,0.54185486,0.01712332,8.632222,0.19251537,3.036667,42.292908,1.755632,256.177102,-0.059126,0.595085,0.359814,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0
Aromatics (Oxygenates),phenol,Oc1ccccc1,Validation,339.0499878,1036.070641,1034.392178,94.11124,677.5007977,6229407.921,0.283814285,8,8,92.16596321,119.3158258,1.02112531,0.54185486,0.01712332,8.632222,0.19251537,3.036667,42.292908,1.755632,256.177102,-0.059126,0.595085,0.359814,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0
